datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude,maxLongitude,longitudeSpacing,minLatitude,maxLatitude,latitudeSpacing,minAltitude,maxAltitude,minTime,maxTime,timeSpacing,griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PIPESTONE HCN MN - Daily - GLISA - GHCN,-96.3258,-96.3258,NaN,44.0139,44.0139,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PIPESTONE_HCN_MN_C00216565_daily&showErrors=false&email=,,NaN,PIPESTONE HCN MN Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PIPESTONE HCN MN - Monthly - GLISA - GHCN,-96.3258,-96.3258,NaN,44.0139,44.0139,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_PIPESTONE_HCN_MN_C00216565_monthly&showErrors=false&email=,,NaN,PIPESTONE HCN MN Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PIPESTONE HCN MN - Seasonal - GLISA - GHCN,-96.3258,-96.3258,NaN,44.0139,44.0139,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_PIPESTONE_HCN_MN_C00216565_seasonal&showErrors=false&email=,,NaN,PIPESTONE HCN MN Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_PIQUA_OH_C00336645_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PIQUA OH - Annual - GLISA - GHCN,-84.2372,-84.2372,NaN,40.1525,40.1525,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PIQUA_OH_C00336645_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PIQUA_OH_C00336645_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_PIQUA_OH_C00336645_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_PIQUA_OH_C00336645_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_PIQUA_OH_C00336645_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_PIQUA_OH_C00336645_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_PIQUA_OH_C00336645_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_PIQUA_OH_C00336645_annual&showErrors=false&email=,,NaN,PIQUA OH Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_PIQUA_OH_C00336645_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PIQUA OH - Daily - GLISA - GHCN,-84.2372,-84.2372,NaN,40.1525,40.1525,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PIQUA_OH_C00336645_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PIQUA_OH_C00336645_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PIQUA_OH_C00336645_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PIQUA_OH_C00336645_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PIQUA_OH_C00336645_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PIQUA_OH_C00336645_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PIQUA_OH_C00336645_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PIQUA_OH_C00336645_daily&showErrors=false&email=,,NaN,PIQUA OH Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PIQUA OH - Monthly - GLISA - GHCN,-84.2372,-84.2372,NaN,40.1525,40.1525,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_PIQUA_OH_C00336645_monthly&showErrors=false&email=,,NaN,PIQUA OH Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PIQUA OH - Seasonal - GLISA - GHCN,-84.2372,-84.2372,NaN,40.1525,40.1525,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_PIQUA_OH_C00336645_seasonal&showErrors=false&email=,,NaN,PIQUA OH Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PITTSBURGH INTL AP GSN PA - Annual - GLISA - GHCN,-80.2144,-80.2144,NaN,40.4847,40.4847,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_PITTSBURGH_INTL_AP_GSN_PA_W00094823_annual&showErrors=false&email=,,NaN,PITTSBURGH INTL AP GSN PA Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PITTSBURGH INTL AP GSN PA - Daily - GLISA - GHCN,-80.2144,-80.2144,NaN,40.4847,40.4847,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PITTSBURGH_INTL_AP_GSN_PA_W00094823_daily&showErrors=false&email=,,NaN,PITTSBURGH INTL AP GSN PA Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PITTSBURGH INTL AP GSN PA - Monthly - GLISA - GHCN,-80.2144,-80.2144,NaN,40.4847,40.4847,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_PITTSBURGH_INTL_AP_GSN_PA_W00094823_monthly&showErrors=false&email=,,NaN,PITTSBURGH INTL AP GSN PA Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PITTSBURGH INTL AP GSN PA - Seasonal - GLISA - GHCN,-80.2144,-80.2144,NaN,40.4847,40.4847,NaN,NaN,NaN,1896-02-01T00:00:00Z,2023-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_PITTSBURGH_INTL_AP_GSN_PA_W00094823_seasonal&showErrors=false&email=,,NaN,PITTSBURGH INTL AP GSN PA Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLEASANT MT 1 W HCN PA - Annual - GLISA - GHCN,-75.4464,-75.4464,NaN,41.7394,41.7394,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_PLEASANT_MT_1_W_HCN_PA_C00367029_annual&showErrors=false&email=,,NaN,PLEASANT MT 1 W HCN PA Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLEASANT MT 1 W HCN PA - Daily - GLISA - GHCN,-75.4464,-75.4464,NaN,41.7394,41.7394,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_PLEASANT_MT_1_W_HCN_PA_C00367029_daily&showErrors=false&email=,,NaN,PLEASANT MT 1 W HCN PA Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLEASANT MT 1 W HCN PA - Monthly - GLISA - GHCN,-75.4464,-75.4464,NaN,41.7394,41.7394,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_PLEASANT_MT_1_W_HCN_PA_C00367029_monthly&showErrors=false&email=,,NaN,PLEASANT MT 1 W HCN PA Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLEASANT MT 1 W HCN PA - Seasonal - GLISA - GHCN,-75.4464,-75.4464,NaN,41.7394,41.7394,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_PLEASANT_MT_1_W_HCN_PA_C00367029_seasonal&showErrors=false&email=,,NaN,PLEASANT MT 1 W HCN PA Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,PLYMOUTH WWTP WI - Annual - GLISA - GHCN,-87.9714,-87.9714,NaN,43.73,43.73,NaN,NaN,NaN,1895-01-01T00:00:00Z,2023-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_PLYMOUTH_WWTP_WI_C00476678_annual&showErrors=false&email=,,NaN,PLYMOUTH WWTP WI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
